restaurant_id,nom,ville,moyenne_etoiles,zone,ferme
IhYo9Szx_gPDfNOcz5-8DQ,Shiatsu'ssage 365 Sports Massage,Las Vegas,4.0,89117,0
j4C0NelU_RzYMz0jXS-lMg,Pizzaiolo,Toronto,2.5,M4M,0
xo1FxmxwWAXIVZ1MO222dg,Rounders,Las Vegas,3.5,89113,0
9d7N-I00hu-VkXFry4Da-g,Manuel's Mexican Restaurant & Cantina,Phoenix,3.5,85016,0
bWjAFePgWj4op9VwUtKU6w,Little King of Kings,Phoenix,3.5,85007,0
SEmWshxJlI3fU7bwHSvh0A,The Civic At the Broadview Hotel,Toronto,3.5,M4M,0
mRDs0z_ys0h1NFh59vQqSg,KFC,Toronto,3.0,M5B,0
iRwT2pBa87Y54q8nqfNAzw,Da Lat,Las Vegas,4.0,89103,0
u2wqrS4WenKSsuFsrLBGAA,Franklin,Las Vegas,4.0,89119,0
H8qlBw1YaxMsItfz25-AyA,John Cutter,Las Vegas,3.0,89135,0
9d3xGYst3o4KhDwhF2dFMg,The Habit Burger Grill,Phoenix,4.0,85032,0
ZPI1t-WcZruILq7OQYnZHg,Real Fruit Bubble Tea,Toronto,4.5,M1H,0
dpU5-xuWm4tCbZ1m3yl2Dg,Carver,Toronto,3.0,M5V,0
qtZ50TWkfNS2UtLLuD1m8Q,Freddy's Frozen Custard & Steakburgers,Las Vegas,4.5,89102,0
aGZPBbF5JqwbCu4aYXbHYQ,Restaurante Y Pupuseria Los 3 Hermanos,Phoenix,4.0,85015,0
UdC4xRKTFQPOhkc6vPVwvA,Loose Caboose,Las Vegas,3.5,89147,0
M4j4R5VPwP0UVlSba24C3g,Five Guys,Toronto,3.0,M4G,0
g9zm0uJiyINoiOz7oT7f8w,Golden Cook Caribbean Restaurant,Toronto,3.5,M8V,0
16tWXenJ1wTqugXJU7yiZg,808 Sushi,Las Vegas,3.5,89113,0
-9YyInW1wapzdNZrhQJ9dg,Fresh Buffet,Las Vegas,2.5,89109,0
ypgo_xEb2dghMT-jlJAo3g,New China Buffet,Phoenix,2.5,85031,0
ru35Z92NtGynsmw0iZDarQ,Tony's Mexican Food,Las Vegas,3.5,89148,0
7cK9uEV09iPmsTqOqmY3kQ,La Grande Orange Pizzeria,Phoenix,4.5,85018,0
Cv3NIg9Ahl-x86riaalXSA,The Dinner Detective Interactive Murder Mystery Dinner Show,Phoenix,3.0,85281,0
K7lWdNUhCbcnEvI0NhGewg,Wicked Spoon,Las Vegas,3.5,89109,0
9_OPjioLbD9Q_zAeHfv6kw,The Red Pot,Las Vegas,3.5,89119,0
VWtT4DKxQ4YVRWT88Z5SMA,Sambalatte,Las Vegas,4.0,89118,0
dVkQImhIn-9BgYnm1yCUKA,KOS Restaurant,Toronto,3.5,M5T,0
uthbVCNZqmExJTzhII9iNQ,Paramount Middle Eastern Kitchen,Toronto,3.0,M7A,0
SXzJL5egnVXurANcg-G28A,Little Caesars Pizza,Las Vegas,1.5,89113,0
rGt76zQHjSaOuOrj31EO6Q,Wingstop,Phoenix,3.0,85015,0
TyCoINxmCnaWVHzWUT3xKQ,Boom Breakfast & Company,Toronto,3.0,M6G,0
-xJ9IV9C6WMlz79vEntAJA,The Irish Shebeen,Toronto,3.0,M9C,0
rMCRX4dUo2BmOIwcf_Q0SA,Thai Room,Toronto,3.5,M4C,0
8f9Tl2gq78wqjtrToOTo7A,Phoenix Restaurant,Toronto,3.0,M1W,0
6nPyQJp7xmc1cvYaolwn8Q,Subway,Las Vegas,2.0,89147,0
73oP6zoYZKNlO8642EMD_Q,Chip Off The Block Deli,Las Vegas,4.0,89149,0
vL9L9NZ-LOVXeA4XuwNz1g,Asian Night Market,Las Vegas,4.0,89113,0
uOJ87zqbU1MtShCSHDkiyw,Va Bene Italian Restaurant - Martini & Wine Bar,Phoenix,4.0,85048,0
0G1y7uV7w1D2uziS4Lt_Dw,Chapalas Mexican Restaurants,Las Vegas,3.5,89121,0
hyXNS3tSmi6njhBjgo8eGw,Toji Sushi,Toronto,4.0,M9A,0
Cp7JVPbO5Vv_huCBxLtXWQ,McDonald's,Phoenix,1.5,85032,0
YCEZLECK9IToE8Mysorbhw,Daily Kitchen Modern Eatery and Rotisserie,Las Vegas,3.5,89135,0
DiUgFZkt88xcDWG0OjjCaQ,Domino's Pizza,Las Vegas,2.5,89123,0
nPBG-UbMHDMdcnW-HncZNA,Wing King,Las Vegas,4.0,89147,0
7PTQ-a8Fu4kxXccFvWWT-Q,Papa John's Pizza,Las Vegas,2.0,89109,0
xhyzmAnZp2snpBklfcr3Sw,Sizzle Korean Barbeque,Phoenix,4.0,85050,0
I3sKfkXsYv4oF54JGoHWew,Bryden's,Toronto,4.0,M6S,0
5pEQwYimyfp5wpeudYNahw,El Charro Hipster Bar & Cafe,Phoenix,5.0,85007,0
Ft54rxPfVRo2VGAEG20O0Q,Little Tibet restaurant,Toronto,5.0,M6R,0
7A6eDE4E3GzFao8BjeM9yA,Burger King,Phoenix,3.0,85040,0
LU8lZgIBkocPkrradywauA,Korea Town Plaza Food Court,Las Vegas,4.0,89146,0
0WHXFRerY6I05u1VBU71cw,Tortas Paquime,Phoenix,4.0,85042,0
tByEVAaHu9Vm33deijKQBw,Spa and Salon - Golden Nugget,Las Vegas,3.5,89101,0
0dEUND3rVLjp50rczLIaeA,Twenty6,Phoenix,4.0,85054,0
LsfKW67Qe_0bU4krXEkOAA,McDonald's,Las Vegas,1.5,89118,0
AM0NHSxMeX92OKBt0ywmSA,La Carnita,Toronto,3.5,M4M,0
MQD3EvzB7C8zol6kBxBrSg,Fist of Fusion Island Grill,Las Vegas,4.0,89113,0
6SwdqYrQSASONmrgG4mBjA,Chambers on First,Phoenix,4.0,85004,0
MFuhou9rtGLGfznSzn0Mvg,Ncounter,Phoenix,3.5,85054,0
JFX1lf5vxJAMzAGJV_MMjQ,Subway,Toronto,1.5,M5B,0
wdxqWcQkS8SawOg1jaTZ4w,Rivas Mexican Grill #6,Las Vegas,2.0,89119,0
4QmwJBk9VPKyO2DfUeIVWg,Tommy Rocker's Mojave Beach Bar & Grill,Las Vegas,3.5,89103,0
WtA9dDDIMz-QESDSRnOYkw,Saigon Bistro,Toronto,3.0,M6K,0
uIuJGLPWli4dbomvANcuiQ,Ovest Cucina e Vineria,Toronto,4.0,M5V,0
ZJEnjjd6gl9ZMyShAZ2PNA,Veggy Street,Las Vegas,4.5,89183,0
CON1tC_YaTuF3fazCjEivA,Popeyes Louisiana Kitchen,Las Vegas,2.0,89108,0
ScgWjQFX6AhyejgivdFL0w,Chu Resto,Toronto,3.5,M2N,0
BnpuVvPy3sfLlkqKCx6Xnw,Grand Cafe,Las Vegas,2.5,89135,0
XZxJ4fG-4a3PP9VP5jvDWw,Mother India,Toronto,4.0,M6K,0
NdUuGRxEH0waBQbL6R7mmg,Boulder Station Hotel & Casino,Las Vegas,2.5,89121,0
8-8btzuYZCqEVOPwk0YYfA,Gen Korean BBQ House,Las Vegas,4.0,89146,0
7VShkfLFDaTngFMd8fl5Rw,Bigmanâ€™s Pizza,Toronto,2.0,M4G,0
6f3phwDUEkYPiDoLovG2rw,Thai Island - Brookfield Place,Toronto,2.5,M5J,0
OMV-pNZWEh9BkoYB2KNNVA,Peter Piper Pizza,Phoenix,3.0,85051,0
F7mv0e3N2DgYY93cl8LpZw,Wendy's,Las Vegas,1.0,89115,0
qVpfhkHMvF9Rlwe9dqPlBg,Carniceria Mi Casita,Phoenix,3.5,85015,0
axfGq2ooUSB9MpL1RQTmeQ,Panda Express,Las Vegas,2.5,89123,0
aUCJt0FluWAxkOd8s7TkWQ,In-N-Out Burger,Las Vegas,4.5,89117,0
1I3PnP5FSkur8AXp6izLOw,The Dime,Toronto,3.5,M5V,0
znu3EN7tDFIXmiTwKvX1Ow,Osaka Sushi Japanese Restaurant,Toronto,4.0,M6P,0
8aoZuNwB2w0YmI887kky9g,TBG Garden Cafe,Toronto,1.5,M3C,0
lZUCbZkCpS6bvgcxAuYS5Q,Wendy's,Phoenix,1.5,85027,0
tS58M3ksle_MHc_vn4VgRA,Pavillion Pastries Cafe,Toronto,4.0,M4C,0
QnfAHUr5-HTiaA5-va3glQ,Streets of New York,Las Vegas,3.5,89148,0
5k8kyvvReTf1RMq4jpayQg,Cafe Luhena,Las Vegas,5.0,89103,0
K2_zfa7cKbg5klHJYqoWnw,Hot N Juicy Crawfish,Las Vegas,4.0,89123,0
LfHUUOyJXWzUbyDrYfHHkw,Panera Bread,Phoenix,3.0,85085,0
3-aEgS7X2jrbxA7sA1nARw,La Flor De Calabaza,Phoenix,3.0,85004,0
BB-Ab0rwYk6aclOn9SMVmg,Blue Dogs Pub,Las Vegas,3.5,89121,0
QzvLnOqwH6BIY_jCOvzuQQ,Pizza Hut,Las Vegas,2.5,89107,0
VrftSduLIducNfEzITOL5A,New Haandi 2000,Toronto,3.0,M4L,0
8J0NuWmoFfSGe5LuaiMfpg,Sake Bar Kushi,Toronto,4.0,M4R,0
c4-w_6Xv4i2qRE3c4Qas7w,Ha Gow Dim Sum House,Toronto,4.0,M4J,0
gA78_OGp1ekMvZWjRoBmFw,#1 Hawaiian Barbecue,Las Vegas,4.0,89139,0
VqReGefofdaspLlQVph2LA,Umi Sushi Express,Toronto,2.5,M5J,0
y-O3h7CV6X6P5ey1ZFcQwA,Murdock Meals,Las Vegas,5.0,89148,0
LG7-BUvDLoOZCHDjyiBQFQ,Dirty Grill,Toronto,5.0,M3B,0
tuTAKHUm7ErDRZ2Yll8LzQ,Completo,Toronto,4.5,M4M,0
mUVAMNN7BCQ9HGA9w_7C1g,Ingo's Tasty Food,Phoenix,4.5,85018,0
tgXiIcCoKYfg-hm8yLxenQ,In-N-Out Burger,Las Vegas,4.0,89110,0
uILn9EX0WW-AHL6lV8gupA,Fiddlestix,Las Vegas,3.5,89101,0
Y6q0K1fJa0Hy1AK3y9BzIg,Suha Bites Sushiburrito & Hawaiian BBQ,Las Vegas,4.5,89128,0
YF8HRRyDdEglMg9gz-tJMA,KFC,Toronto,3.5,M6G,0
bhoJYB0ArSqRe-Q82BI4vA,Kyouka Ramen,Toronto,4.5,M4E,0
X2I47eENvYeVL6QlzAZ0wA,Hey Noodles,Toronto,3.5,M2N,0
7fCK4G60IBr2JQGpnrR53Q,Pizzaiolo,Toronto,3.0,M6R,0
EvE23d1PSbfGWe7EA5HRBQ,The Magic Noodle,Las Vegas,4.5,89148,0
kGqNxTmtKoax_jaStzAuWA,Vegas Veg Fest,Las Vegas,5.0,89155,0
0Buxoc0cRqjpvkezo3bqog,Nobuo At Teeter House,Phoenix,4.0,85004,0
CzqYP9VKJBzGLnp14naScA,Chelsea's Kitchen,Phoenix,4.0,85034,0
1ifkamskfIVf4LxosSwmuA,Sip N' Savor,Las Vegas,4.5,89169,0
RSOinkOUpxm0mGw1IWr4Xw,Katsuya,Las Vegas,4.5,89109,0
IZFODW0fifph9urOnl6pGQ,King Coffee Roastery,Phoenix,4.5,85050,0
A19Qrn0IqYhmTvIAUhk2_A,Pho Blooming Rose,Toronto,3.5,M4W,0
FuMc84iDRyPHD8tpkME0yA,Fat Bastard Burrito,Toronto,2.5,M3B,0
mlOFd0pHDcav5hcnbKJiXQ,Kuben,Las Vegas,4.5,89148,0
F06m2yQSPHIrb1IT7heYeQ,Rainbow Kitchen,Las Vegas,4.0,89139,0
bZhTX1b2YfydaX0mWJ9oWQ,Subway,Toronto,4.0,M9C,0
DiCWSyoaBkIpOVUdIO7Jlg,Little Dumpling,Las Vegas,3.0,89131,0
n6AxJR-ey2_DgAJPZfEvfQ,Sylvia's La Canasta,Phoenix,2.5,85019,0
DIVF4oo86EGupm5CC60sZg,Hunters Landing Bar Grill Hub Restaurant,Toronto,3.5,M5V,0
ycgRwiiB06C05tK9GkA4iw,Jimmy the Greek,Toronto,2.0,M5B,0
l8SNag-Ii0YUeSGHkA3Vhw,Ferro Bar & Cafe,Toronto,4.0,M6C,0
MOB5oCEKCw3S76SsiuQjqA,Mary Be Kitchen,Toronto,4.5,M4V,0
tT5kEAq2DFTKqc6mJ9ptCg,Gyro House 32,Phoenix,4.5,85032,0
5TY6bUT3bbl9aHItiIXXqw,Big Al's Oyster Bar,Las Vegas,3.5,89103,0
JlpkA8yZb3K4wUkz1UJD1g,Pho Vistro,Toronto,3.5,M5V,0
hU7z5Jtl57RIODS0hPg9Ug,Apache Taco Shop,Las Vegas,4.0,89117,0
GarQqqVFnqe5DjKK0JL9sQ,Streets of New York,Phoenix,3.5,85032,0
LeU2bXqL4bWlky4z4PPysw,Ibrahim B.B.Q. Shawarma,Toronto,3.0,M1R,0
D2t3yDnG-HI17YOsiiWIuw,Dairy Queen,Las Vegas,2.5,89123,0
dxeu5YQIzw0jOp1cSVkimg,Izakaya Go,Las Vegas,4.5,89102,0
AkdyGTQX8gO3J24nPlww_w,The Steakhouse at Treasures,Las Vegas,4.5,89109,0
H-OLwUTkdygFDS9IJGUKLA,Lick's Homeburgers and Ice Cream,Toronto,3.5,M1E,0
rhyYT6qtMVxXcj9QKLiYpg,T-Bird Lounge & Restaurant,Las Vegas,3.5,89139,0
NL-ymrd7jsk4MscQRgtPJQ,Laurita's Taco shop,Las Vegas,4.0,89121,0
U4iqELk1IiqARpk5uJJOZg,Eva's Original Chimneys,Toronto,4.0,M5S,0
aNYunG3j5zNJ4F0dQcZMyQ,Tomaso's,Phoenix,4.0,85018,0
0WoQQlMXVIDEgI0xNdENKA,Feast Buffet,Las Vegas,3.5,89135,0
RrqcZLX05djKo1GVLMXMDQ,Korean Village Restaurant,Toronto,4.0,M6G,0
eYeFOcNJO2iTNPCPi8XAxw,El Pocho Antojitos Bar,Toronto,4.0,M6G,0
MYUQc3vflQBtBT7154Y6YA,Wylie's Restaurant,Toronto,3.0,M4T,0
mBPoC45aHpiqx6wp-FpE2g,Bomas Bar & Grill,Las Vegas,3.5,89113,0
Ce4d_jWB-1yDn1ayCrYn1w,Albert's Real Jamaican Foods,Toronto,3.5,M6C,0
91FlIjn-FabJYjJ819gwbQ,Kaleidoscope Juice,Phoenix,4.0,85004,0
tVThRKf3tqPqgY7fSnVo8g,El Nuevo Taquito,Phoenix,4.0,85035,0
kLiMrnkcV_dfVpejfRlhSg,Sang's Great Food,Toronto,3.0,M5T,0
npFreYuGvPtNbHo0x74zcA,The Adobe Restaurant,Phoenix,3.0,85016,0
Db7rYJ8iDo-oE1Ich5Vxdw,Simit & Chai,Toronto,4.0,M5V,0
nlsibvBeSc8vfus2KuQatA,Handel's Homemade Ice Cream & Yogurt,Las Vegas,4.5,89147,0
kwRWzhS3UoIIeoi7ghK6uw,Paddington's Pump,Toronto,3.5,M5E,0
c_3abcaptUG0d4A4LWMe7w,Carl's Jr.,Las Vegas,2.5,89149,0
211CZ8QL7SrdW2UGMgHEUQ,Ciao Europa Cafe,Toronto,4.5,M6K,0
E7VRsyNQWPteH6_qI4j7bw,Thai Pepper,Las Vegas,4.0,89104,0
wEcabjRpTEDBC6_XqmnPfw,ATF Shisha/Hookah Lounge,Las Vegas,4.5,89109,0
7Ppgpgva-HP3o3h-xp2sWw,McDonald's,Las Vegas,2.0,89129,0
DlYiFJgFIVwaaySuNn5eYw,El Kora,Phoenix,2.5,85019,0
5RqU2YARBU69d9zK6h-fXg,The Grand,Phoenix,3.5,85004,0
i7Ssyx4l0H_CujFD4lpH2w,Freshwood Grill,Toronto,2.5,M5T,0
YKVYdzkdGNTHRJvWehY5Og,Sammy's Beach Bar & Grill,Las Vegas,2.5,89119,0
94GL9JkTuhSqSZ94RS5Dkw,Russell's Restaurant,Las Vegas,4.5,89136,0
5wpy0z2KSF7buUtiCEquWg,Dominos' Pizza,Toronto,2.5,M1S,0
-g4CC11SsaLYeQ5mjRxSfw,The Social Gardener,Toronto,3.5,M4L,0
7EZ4Eu7YJ1ltRCC5jXFJrQ,Corner Market Buffet,Las Vegas,2.5,89109,0
ErnZ6XLbX3aG9jz3OcyzLg,STAY Cafeteria,Toronto,3.5,M5T,0
t28yDI4DsxQmIGnb0gtoZQ,Yukashi Japanese Cuisine,Toronto,4.5,M4S,0
L6hkMaZ1tAPF4sW1WmdQLQ,Subway,Phoenix,2.5,85034,0
MLQeuiL9rqOq_rDKGEcU0A,F'Amelia,Toronto,3.5,M4X,0
Pthcdg09sHQ9M9Tj5P9gfQ,C'est What,Toronto,3.5,M5E,0
iYVHx6Yy1Ut8JjLY40eUyg,Patricia's Cake Creations,Toronto,5.0,M8X,0
qmLtSxV25iQOYUlqTAdD-Q,OMG Baked Goodness,Toronto,4.0,M6K,0
zYZPpOqo_2YrLJLOmjlgPQ,Giordano's,Phoenix,3.5,85032,0
TgDzYe8wF_xo7v5ylLCw9w,Ro House,Toronto,3.5,M6P,0
Lzr34VkDJQ6l8oWq9MptAA,Sushi Sky Japanese Restaurant,Toronto,3.0,M4Y,0
gOBxVkHpqtjRRxHBIrpnMA,Chipotle Mexican Grill,Toronto,3.5,M5B,0
1hrX1vHaUgllWH6i876oAw,Mariachi Estrellas Del PacÃ­fico,Phoenix,4.5,85001,0
QqesgEbz-B0mYEoEF6vBDg,Joe Bird,Toronto,3.5,M5J,0
Gd2OE3FIWzv5boI99bM6Iw,Kazuki Sushi,Las Vegas,3.5,89141,0
i9wyOB3M98FWZObEbFf7kg,The Sand Box,Las Vegas,2.0,89119,0
8PZGCtgG5MZKvz9i3B9gCA,Eastern Twist,Toronto,4.0,M6C,0
cdRcqdqA4CH6DZk2CIRKwQ,Cafe Pan,Las Vegas,2.0,89109,0
JqMjfqxTffrHMabizYbVPA,El Portal,Phoenix,2.5,85004,0
16b6StEXMkT0DXn5zcVshw,Pho 88,Toronto,3.0,M6G,0
i78im_1r1ZQbwqLjVxZxpg,Aroma Espresso Bar,Toronto,3.5,M5G,0
Ee2d2D0pjQF4oExg9PQ5tQ,Popeyes Louisiana Kitchen,Toronto,2.5,M3H,0
WM33kyvA8XfiL8lk2I2vcA,McDonald's,Las Vegas,1.5,89119,0
IQVka-wzJmN3jw2W70aCzw,Michelina's,Phoenix,4.5,85028,0
Kx-ENvzuh8HB-W_xbT5jrg,Philly Affairs,Phoenix,3.0,85034,0
g_DMGVhMJOWmFJ127XpT1g,Starbucks,Toronto,3.0,M4S,0
m8qJtl3l6QXJMnNxN6LQRQ,Jennifer's Catering & Events,Phoenix,4.0,85018,0
R2ngkZC6KtJwRK_fmJk4WA,DeSotos Eatery,Toronto,3.5,M6H,0
z43YYRBLh7itGkLCCJV7GA,Rocco's Plum Tomato,Toronto,3.5,M8Z,0
p82Oz-NOHn-MAZQ0jQBkNg,Riki Sushi,Toronto,4.0,M6G,0
W1Lw4Hxg7iRab9tJm8ZItQ,KFC,Las Vegas,1.5,89130,0
sBRt5i-9MzlnEoTwvdlBrA,Holy Chicken,Toronto,4.0,M4J,0
Fb4n3CDCn0pdSUz9FO7kDw,The Good Son Pizza,Toronto,4.5,M5H,0
ZDvS8DtnkYa8jY703MflEw,Badger Cafe,Las Vegas,4.0,89119,0
lDkKSL4AT2faZwClvCvLnw,Golden Diner Family Restaurant,Toronto,3.5,M5B,0
5fpXjlC71y_mKORnPdX5zA,Roberto's Taco Shop,Las Vegas,2.5,89122,0
szhJLmdLDVFTevm8fu0T4A,Great Wall Cuisine,Phoenix,3.5,85017,0
trzuDWvJqEIxtqjsKHCrhg,Teriyaki Experience,Toronto,3.0,M5H,0
mQuDZwxxPe54MY4TT8lEPQ,Bar Fancy,Toronto,4.0,M6J,0
6ld8l8gTNcErPjn22ivZ8w,Mega Wraps,Toronto,2.5,M5G,0
BYp4NUxpwXCsTAoEmksLxA,Cornerstone,Las Vegas,4.0,89103,0
CzwowIhuiBfW9O0MqUJhKA,Tandoori Time,Toronto,3.5,M9V,0
4QTwtaua8tjc-PuneLXJzw,Kabul Kabab House,Toronto,4.0,M4L,0
5FVTSx9CIzvA3i3AOVaj8g,The Tampered Press,Toronto,4.0,M6J,0
YiqMMUXr3GwswdVnlgGUKg,Shoeless Joe's Sports Grill - Morningside,Toronto,3.0,M1E,0
SHa-NH7EDrm61v5nKvVsNg,Fish'D By EDO,Toronto,3.0,M5P,0
IUacTdoWEWEODMVFlUOOlw,Sonic Drive-In,Phoenix,2.5,85048,0
ZdaZwXC0FByDY3EwNELphw,Union,Toronto,4.0,M6J,0
xSZQa9ez44TJ0tiVHSY1Mw,Tacos Mexico,Phoenix,4.0,85009,0
zsgvTFimYf4stONAJOyePw,Pizza Pizza,Toronto,3.0,M6C,0
xfWdUmrz2ha3rcigyITV0g,Gordon Ramsay Burger,Las Vegas,4.0,89109,0
Wbi-x-1Nbn6LFCMOSN6F5Q,Cafe Rio,Las Vegas,2.5,89131,0
awI4hHMfa7H0Xf0-ChU5hg,The Oyster Bar,Las Vegas,4.5,89102,0
FqXwm6UpihHY7Ha-pr4y6Q,Pasta Mia West,Las Vegas,4.0,89103,0
_mnNmVsioEUoBiYERL_RWw,Z-Teca,Toronto,3.5,M4W,0
i--dxuKd_6Dx7mwgQ5nl-g,School Restaurant,Toronto,3.5,M6K,0
3utUsvqVVbTuz8AdSxXOyQ,Slanted Door,Toronto,4.0,M5S,0
WCFz9KVJTtIXSVvD5NMYoQ,Chart House,Las Vegas,4.0,89101,0
ufwkkMd9yr9cFU1R5ONArg,Huevos Gourmet,Toronto,4.5,M8V,0
-cT0YdN7xBpiu5JZ9c0IoQ,Banh Cuon Huong Que,Toronto,3.0,M3L,0
bp0yn4X3qrHoVcqTsrxNqQ,Cafe 316,Las Vegas,4.0,89101,0
k1luUes-twOcLWEMzpLZ_w,Pita Q Restaurant,Toronto,3.0,M5S,0
OkqWYzkPYcBrsvjiCJQjWw,La Parilla Villa Catering,Phoenix,5.0,85013,0
_Xzz-PChcdJ1862CK6dRyw,Toast Society,Las Vegas,4.5,89148,0
zLzYi7xg8YXSAKpT7nGevw,Nutrition Avenue,Phoenix,5.0,85016,0
_O2_jwNT_3FDaSRZ50jvrw,The Joy Bus Diner,Phoenix,4.5,85028,0
BaVtTt9pBoI8rrN35tsj_g,Olive Garden Italian Restaurant,Phoenix,3.5,85051,0
khOsPUxJuf5R3cmgiZnk6g,Mr Chu,Toronto,4.5,M2N,0
1JF9TbJ2d5hH8xsQvvklHg,Irma's Kitchen,Phoenix,4.5,85007,0
OIdOJaNS8M624F58XGV3PQ,Pizzeria Libretto Danforth,Toronto,4.0,M4K,0
FhIeCF6QrsLaRvAeu0oEPQ,Bob Taylor's Ranch House,Las Vegas,3.5,89130,0
JdSF_NucmJZcl1eNlNXZ0Q,Dora's Kitchen,Phoenix,4.0,85034,0
vlT0hItbmwjAMQsExUcymg,Soul Cafe,Toronto,3.5,M2N,0
o6s39LHk5pxz9KM9ySgHjA,McDonald's,Phoenix,1.5,85042,0
kM91Woq__EKVzLjo4dOTaw,Green Papaya,Toronto,3.0,M4P,0
m01nlmGzbS0TBB8NZxp3Yg,Magoo's,Las Vegas,3.5,89130,0
9NwXHbKyJOhX9nxjRi0AcQ,Auntie Anne's,Las Vegas,3.0,89109,0
y32nKiHJCkELY2EmAmGNOA,Pizza Nova,Toronto,2.0,M4K,0
ro82qYK_AETB8wNGA5Xdzw,KÅjin,Toronto,4.0,M5H,0
AHeH9lMFoEbgUEyWSosSMQ,Benkei Sushi,Toronto,3.0,M6E,0
vsafIOqyblej4784tqbUhQ,Uncle Sam's,Phoenix,3.0,85028,0
cUykVQ_VHEzwfU53cFvxhA,Parlour Deep Dish Pizza,Toronto,2.0,M5E,0
EiEaPRsi2AW3j3xraIssrA,Bronze Cafe at The Market,Las Vegas,4.5,89101,0
ZtO4zPjnk_U9ieFbVcjvJw,Popeyes Louisiana Kitchen,Toronto,1.5,M5B,0
G-5kEa6E6PD5fkBRuA7k9Q,Giada,Las Vegas,3.5,89109,0
xd1JeV7oqs47Fra9qtJoGQ,Filiberto's Mexican Food,Phoenix,3.0,85031,0
hBq4_EWvoJJilE7rJgJkHQ,Powered Up Nutrition,Phoenix,4.0,85004,0
yNPh5SO-7wr8HPpVCDPbXQ,The Arrogant Butcher,Phoenix,4.0,85004,0
5RTL-ZQ8LS6gN3TLpJmDkg,Nayar Sonora Taqueria Mexican Food,Las Vegas,4.5,89120,0
9sDX728l2ghm1EUWKXm_gg,Pizza Nova,Toronto,2.0,M9M,0
I6Mw1vVkL6qgRLOYdLqvJQ,Smokilicious Bar-B-Q,Las Vegas,4.0,89101,0
7Q2cYSl5NBYytJzgjX0oKw,Sandbar Mexican Grill,Phoenix,3.0,85050,0
Q6kZqLHy-ikjMW-lBCXnKA,Tequileria Grille,Las Vegas,2.0,89119,0
d7M72kq_wRGVervJiNPwEg,Taco Juan,Phoenix,4.5,85032,0
o01ztaNP08Dq8DJImuovcw,Las Pupusas Restaurant,Las Vegas,3.5,89123,0
wy6pYrWtiGrktOpUmsvCHQ,Chipotle Mexican Grill,Las Vegas,3.0,89109,0
6hkHrWb82XfJdZ-SJmCKCg,Wok & Roast Chinese BBQ,Toronto,4.0,M4M,0
v9lgBpntXoaJJxEwuadBsQ,Starbucks,Toronto,3.5,M5V,0
Q_dh08clYUPj13GmCRzIVA,Kulinarya Express Filipino Kitchen,Las Vegas,4.0,89139,0
3Qe4M3JNs7yIRXP13g-NYA,No Regrets Bar,Las Vegas,4.0,89113,0
fXUJ9d5R6kNXrnAouByB6g,Taqueria El Fundador,Phoenix,3.5,85009,0
mfnmy_M3D5ElkgJD_TxoCA,DaiKo Indian Kitchen & Nepali Street Food,Toronto,4.0,M6R,0
TEaBolNAkOdRm2gvIYz4OQ,Poncho's Mexican Food and Cantina,Phoenix,3.5,85042,0
jo4KmAqlZ7vxjHIP7IIkAw,CafÃ© La Gaffe,Toronto,3.5,M5T,0
CvQf21Vfm3RD6L5iHZojCw,Gonoe Sushi,Toronto,3.5,M5V,0
yAXWKWRTs4wNy-zrJgoeXQ,CafÃ© Tranquilo,Phoenix,4.0,85013,0
UhP-yXtTi8HsQ6_7aQ7UlA,Jake Break Cafe,Phoenix,3.0,85043,0
XcDdBiRTD1XEJPTJ2Uphjw,McDonald's,Phoenix,2.0,85037,0
lEgKurgXzZaMpExXtvBY7w,Hog Wild Pit Bar-B-Q,Phoenix,4.0,85018,0
r49iBfbnfoK7yt4rdsL_7g,Fushimi,Toronto,3.5,M4Y,0
NiQ_3tXqkoe6GaQ5w2sHaQ,Sonic Drive-In,Las Vegas,2.5,89121,0
DAqAinEAZkyouNaeZD0OxA,Peter Piper Pizza,Las Vegas,4.0,89119,0
bbLmWFHAr-dCR8KHVla8aQ,Pizza Pizza,Toronto,2.5,M4K,0
57A0dLJ8dvnFUgUTu0vBnw,Beaver Tails,Toronto,4.0,M6K,0
mBWx_YzT-ZQPqqPGcBsiwQ,King's Tacos,Toronto,4.0,M6E,0
J3iWlSa27BmyvX2XwJt3Yw,My Mother's Restaurant,Phoenix,4.0,85015,0
TNjlLA1DdH75TX_J_XQSRw,Cuban Sylvain Bakery,Las Vegas,4.0,89121,0
ys9-GszQ96Mkk07krgKtkw,Loftea,Toronto,5.0,M6J,0
I_DEYAFFpAZA0cd4ogza3A,Bang Sue Bar,Toronto,4.0,M5V,0
-Tpo5r3kF_z4iilx8JXhvA,Basil Box,Toronto,4.0,M5B,0
c5TOGBUCCUUNBPM7h_KbmQ,Fausto's Mexican Grill,Las Vegas,4.0,89139,0
VcYpdJIoDgwBOdIJ_IvadA,Sacks Sandwiches - Arcadia,Phoenix,3.5,85018,0
ibf4xvHWD4t1DOOZhidHBg,Modern Margarita,Phoenix,3.5,85054,0
CM7IDKFxV6p5FdptjXsr8A,Kellys Landing,Toronto,3.5,M5J,0
5aeOewSy4RiI8sLLWpeNGA,Pablo Cheesetart Canada,Toronto,3.0,M5G,0
